Ticul,Ticul,Ticul,20.3953,-89.5339,Mexico,MX,MEX,Yucat?n,,32796,1484056090
Tierra Colorada,Tierra Colorada,Tierra Colorada,17.1656,-99.5264,Mexico,MX,MEX,Guerrero,minor,10502,1484516715
Tijuana,Tijuana,Tijuana,32.525,-117.0333,Mexico,MX,MEX,Baja California,minor,1922523,1484708778
Tila,Tila,Tila,17.3,-92.4333,Mexico,MX,MEX,Chiapas,minor,77554,1484810186
Tixkokob,Tixkokob,Tixkokob,21.0022,-89.3936,Mexico,MX,MEX,Yucat?n,,10968,1484306905
Tixpehual,Tixpehual,Tixpehual,20.9778,-89.4417,Mexico,MX,MEX,Yucat?n,minor,5690,1484001217
Tixtla de Guerrero,Tixtla de Guerrero,Tixtla de Guerrero,17.5667,-99.4,Mexico,MX,MEX,Guerrero,minor,21720,1484176714
Tizayuca,Tizayuca,Tizayuca,19.8333,-98.9833,Mexico,MX,MEX,Morelos,minor,119442,1484244950
Tizim?n,Tizimin,Tizimin,21.1425,-88.1647,Mexico,MX,MEX,Yucat?n,minor,46971,1484254957
Tlachichilco,Tlachichilco,Tlachichilco,20.6217,-98.1994,Mexico,MX,MEX,Veracruz,minor,11630,1484876244
Tlacolula de Matamoros,Tlacolula de Matamoros,Tlacolula de Matamoros,16.9542,-96.4792,Mexico,MX,MEX,Oaxaca,minor,22545,1484076523
Tlacolulan,Tlacolulan,Tlacolulan,19.6667,-97,Mexico,MX,MEX,Veracruz,minor,11431,1484260116
Tlacotalpan,Tlacotalpan,Tlacotalpan,18.6167,-95.6667,Mexico,MX,MEX,Veracruz,minor,7600,1484457323
Tlacotepec,Tlacotepec,Tlacotepec,18.6882,-97.6489,Mexico,MX,MEX,Puebla,minor,52508,1484013898
Tlahualilo de Zaragoza,Tlahualilo de Zaragoza,Tlahualilo de Zaragoza,26.1167,-103.45,Mexico,MX,MEX,Durango,minor,9517,1484368402
Tlahuelilpan,Tlahuelilpan,Tlahuelilpan,20.1297,-99.2286,Mexico,MX,MEX,Hidalgo,,17153,1484009996
Tlahuiltepa,Tlahuiltepa,Tlahuiltepa,20.9233,-98.9497,Mexico,MX,MEX,Hidalgo,,9264,1484500392
Tlajomulco de Z??iga,Tlajomulco de Zuniga,Tlajomulco de Zuniga,20.4736,-103.4431,Mexico,MX,MEX,Jalisco,minor,727750,1484017493
Tlalixcoyan,Tlalixcoyan,Tlalixcoyan,18.8031,-96.0611,Mexico,MX,MEX,Veracruz,minor,37857,1484527678
Tlalixtac de Cabrera,Tlalixtac de Cabrera,Tlalixtac de Cabrera,17.0667,-96.65,Mexico,MX,MEX,Oaxaca,minor,10208,1484878072
Tlalnelhuayocan,Tlalnelhuayocan,Tlalnelhuayocan,19.5667,-96.9667,Mexico,MX,MEX,Veracruz,minor,18715,1484053667
Tlalnepantla,Tlalnepantla,Tlalnepantla,19.5367,-99.1947,Mexico,MX,MEX,México,minor,653410,1484861603
Tlalpujahua de Ray?n,Tlalpujahua de Rayon,Tlalpujahua de Rayon,19.8052,-100.1741,Mexico,MX,MEX,México,minor,27788,1484026388
Tlaltetela,Tlaltetela,Tlaltetela,19.3167,-96.9,Mexico,MX,MEX,Veracruz,minor,15818,1484184075
Tlanalapa,Tlanalapa,Tlanalapa,19.8167,-98.6,Mexico,MX,MEX,Hidalgo,minor,8662,1484762044
Tlapa de Comonfort,Tlapa de Comonfort,Tlapa de Comonfort,17.5461,-98.5764,Mexico,MX,MEX,Guerrero,minor,37975,1484110723
Tlapanaloya,Tlapanaloya,Tlapanaloya,19.9358,-99.1019,Mexico,MX,MEX,Morelos,,6466,1484594369
Tlaquepaque,Tlaquepaque,Tlaquepaque,20.6167,-103.3167,Mexico,MX,MEX,Jalisco,minor,664193,1484087945
Tlaxcala,Tlaxcala,Tlaxcala,19.3169,-98.2382,Mexico,MX,MEX,Tlaxcala,admin,14692,1484359502
Tlaxcoapan,Tlaxcoapan,Tlaxcoapan,20.0953,-99.22,Mexico,MX,MEX,Hidalgo,,26758,1484883241
Tlilapan,Tlilapan,Tlilapan,18.8,-97.1,Mexico,MX,MEX,Veracruz,minor,5258,1484649434
Todos Santos,Todos Santos,Todos Santos,23.4486,-110.2233,Mexico,MX,MEX,Baja California Sur,,5148,1484568659
Tolcayuca,Tolcayuca,Tolcayuca,19.95,-98.9167,Mexico,MX,MEX,Morelos,minor,11746,1484403443
Toluca,Toluca,Toluca,19.2925,-99.6569,Mexico,MX,MEX,México,admin,223876,1484124846
Tomatl?n,Tomatlan,Tomatlan,19.9333,-105.2333,Mexico,MX,MEX,Jalisco,minor,35824,1484507470
Tomatl?n,Tomatlan,Tomatlan,19.0203,-96.9956,Mexico,MX,MEX,Veracruz,minor,6869,1484373420
Tonal?,Tonala,Tonala,20.6167,-103.2333,Mexico,MX,MEX,Jalisco,minor,569913,1484750897
Tonal?,Tonala,Tonala,16.0894,-93.7514,Mexico,MX,MEX,Chiapas,minor,35322,1484944309
Tonila,Tonila,Tonila,19.4261,-103.5319,Mexico,MX,MEX,Jalisco,minor,7919,1484042798
Topolobampo,Topolobampo,Topolobampo,25.6056,-109.05,Mexico,MX,MEX,Sinaloa,,6361,1484652048
Torre?n,Torreon,Torreon,25.5394,-103.4486,Mexico,MX,MEX,Coahuila de Zaragoza,minor,716672,1484215762
Totontepec Villa de Morelos,Totontepec Villa de Morelos,Totontepec Villa de Morelos,17.2567,-96.0269,Mexico,MX,MEX,Oaxaca,minor,5361,1484058603
Tototl?n,Tototlan,Tototlan,20.5333,-102.7833,Mexico,MX,MEX,Jalisco,minor,23171,1484885208
Totutla,Totutla,Totutla,19.2167,-96.9667,Mexico,MX,MEX,Veracruz,minor,17428,1484089486
Tres Valles,Tres Valles,Tres Valles,18.2367,-96.1369,Mexico,MX,MEX,Veracruz,minor,44978,1484297361
Tulancingo,Tulancingo,Tulancingo,20.0833,-98.3667,Mexico,MX,MEX,Hidalgo,minor,161069,1484419416
Tultepec,Tultepec,Tultepec,19.685,-99.1281,Mexico,MX,MEX,México,minor,131567,1484818856
Tultitl?n de Mariano Escobedo,Tultitlan de Mariano Escobedo,Tultitlan de Mariano Escobedo,19.645,-99.1694,Mexico,MX,MEX,México,minor,520557,1484562374
Tulum,Tulum,Tulum,20.2119,-87.4658,Mexico,MX,MEX,Quintana Roo,minor,33374,1484002889
Tumbiscat?o de Ruiz,Tumbiscatio de Ruiz,Tumbiscatio de Ruiz,18.5167,-102.383,Mexico,MX,MEX,Michoac?n de Ocampo,minor,6947,1484002890
Turicato,Turicato,Turicato,19.05,-101.4167,Mexico,MX,MEX,Michoac?n de Ocampo,minor,31877,1484580353
Tuxcueca,Tuxcueca,Tuxcueca,20.1553,-103.1847,Mexico,MX,MEX,Jalisco,minor,6702,1484512877
T?xpam de Rodr?guez Cano,Tuxpam de Rodriguez Cano,Tuxpam de Rodriguez Cano,20.95,-97.4,Mexico,MX,MEX,Veracruz,minor,109049,1484316468
Tuxpan,Tuxpan,Tuxpan,19.5661,-100.4625,Mexico,MX,MEX,Michoac?n de Ocampo,minor,27371,1484359180
Tuxpan,Tuxpan,Tuxpan,21.8667,-105.45,Mexico,MX,MEX,Nayarit,minor,26115,1484274950
Tuxtepec,Tuxtepec,Tuxtepec,18.1,-96.1167,Mexico,MX,MEX,Oaxaca,,162511,1484448356
Tuxtla,Tuxtla,Tuxtla,16.7528,-93.1167,Mexico,MX,MEX,Chiapas,admin,598710,1484832519
Tuzamapan,Tuzamapan,Tuzamapan,20.0833,-97.5667,Mexico,MX,MEX,Puebla,minor,6314,1484168032
Tuzant?n,Tuzantan,Tuzantan,15.15,-92.4167,Mexico,MX,MEX,Chiapas,minor,31755,1484633156
Tzitzio,Tzitzio,Tzitzio,19.4449,-100.9085,Mexico,MX,MEX,Michoac?n de Ocampo,minor,8966,1484231858
Tzucacab,Tzucacab,Tzucacab,20.0708,-89.0506,Mexico,MX,MEX,Yucat?n,,9967,1484877569
Uman,Uman,Uman,20.8833,-89.75,Mexico,MX,MEX,Yucat?n,,39611,1484009408
Uni?n de San Antonio,Union de San Antonio,Union de San Antonio,21.128,-102.006,Mexico,MX,MEX,Jalisco,minor,17915,1484001030
Uni?n de Tula,Union de Tula,Union de Tula,19.957,-104.268,Mexico,MX,MEX,Jalisco,minor,13446,1484444951
Uruapan,Uruapan,Uruapan,19.4208,-102.0628,Mexico,MX,MEX,Michoac?n de Ocampo,minor,334749,1484051478
Valladolid,Valladolid,Valladolid,20.6894,-88.2017,Mexico,MX,MEX,Yucat?n,,48973,1484332013
Valle de Guadalupe,Valle de Guadalupe,Valle de Guadalupe,21,-102.6167,Mexico,MX,MEX,Jalisco,minor,6924,1484945952
Valle de Ju?rez,Valle de Juarez,Valle de Juarez,19.8667,-102.8167,Mexico,MX,MEX,Jalisco,minor,5389,1484329666
Valle de Santiago,Valle de Santiago,Valle de Santiago,20.3928,-101.1969,Mexico,MX,MEX,Guanajuato,minor,150054,1484060538
Valle Hermoso,Valle Hermoso,Valle Hermoso,25.6736,-97.8144,Mexico,MX,MEX,Tamaulipas,minor,68573,1484479299
Valle Nacional,Valle Nacional,Valle Nacional,17.7667,-96.3,Mexico,MX,MEX,Oaxaca,minor,22699,1484002795
Valpara?so,Valparaiso,Valparaiso,22.7667,-103.5667,Mexico,MX,MEX,Zacatecas,minor,12919,1484885454
Venustiano Carranza,Venustiano Carranza,Venustiano Carranza,16.3,-92.6,Mexico,MX,MEX,Chiapas,minor,67292,1484842496
Veracruz,Veracruz,Veracruz,19.1903,-96.1533,Mexico,MX,MEX,Veracruz,minor,428323,1484992153
V?cam Pueblo,Vicam Pueblo,Vicam Pueblo,27.6422,-110.2897,Mexico,MX,MEX,Sonora,,8578,1484237374
Vicente Guerrero,Vicente Guerrero,Vicente Guerrero,23.75,-103.9833,Mexico,MX,MEX,Durango,minor,15982,1484862775
Vicente Guerrero,Vicente Guerrero,Vicente Guerrero,30.7264,-115.9903,Mexico,MX,MEX,Baja California,,12829,1484159343
Villa Aldama,Villa Aldama,Villa Aldama,19.65,-97.2333,Mexico,MX,MEX,Veracruz,minor,11760,1484465521
Villa Chalcatongo de Hidalgo,Villa Chalcatongo de Hidalgo,Villa Chalcatongo de Hidalgo,16.9929,-97.5498,Mexico,MX,MEX,Oaxaca,,9066,1484341732
Villa Comaltitl?n,Villa Comaltitlan,Villa Comaltitlan,15.2167,-92.5667,Mexico,MX,MEX,Chiapas,minor,28961,1484763836
Villa Corzo,Villa Corzo,Villa Corzo,16.1848,-93.2677,Mexico,MX,MEX,Chiapas,minor,10841,1484270020
Villa de ?lvarez,Villa de Alvarez,Villa de Alvarez,19.25,-103.7333,Mexico,MX,MEX,Colima,minor,117600,1484653806
Villa de Zaachila,Villa de Zaachila,Villa de Zaachila,16.9508,-96.7492,Mexico,MX,MEX,Oaxaca,minor,43279,1484472329
Villa D?az Ordaz,Villa Diaz Ordaz,Villa Diaz Ordaz,16.9981,-96.4314,Mexico,MX,MEX,Oaxaca,minor,6646,1484683191
Villa Hidalgo,Villa Hidalgo,Villa Hidalgo,21.6762,-102.588,Mexico,MX,MEX,Jalisco,minor,20257,1484702656
Villa Ju?rez,Villa Juarez,Villa Juarez,27.1278,-109.8426,Mexico,MX,MEX,Sonora,minor,13153,1484467834
Villa Luvianos,Villa Luvianos,Villa Luvianos,18.92,-100.2983,Mexico,MX,MEX,México,minor,27860,1484500757
Villa Morelos,Villa Morelos,Villa Morelos,20.0033,-101.4144,Mexico,MX,MEX,México,,7806,1484528995
Villa Purificaci?n,Villa Purificacion,Villa Purificacion,19.7858,-104.7078,Mexico,MX,MEX,Jalisco,minor,10704,1484448303
Villa Uni?n,Villa Union,Villa Union,23.1883,-106.2158,Mexico,MX,MEX,Sinaloa,,13404,1484310975
Villa Uni?n,Villa Union,Villa Union,23.9667,-104.0333,Mexico,MX,MEX,Durango,minor,10753,1484796365
Villa Uni?n,Villa Union,Villa Union,28.2167,-100.7167,Mexico,MX,MEX,Coahuila de Zaragoza,minor,6188,1484559540
Villa Victoria,Villa Victoria,Villa Victoria,19.4333,-100,Mexico,MX,MEX,México,minor,77819,1484528358
Villagr?n,Villagran,Villagran,20.517,-100.983,Mexico,MX,MEX,Guanajuato,minor,27079,1484237393
Villahermosa,Villahermosa,Villahermosa,17.9892,-92.9281,Mexico,MX,MEX,Tabasco,admin,1013484,1484460894
Villanueva,Villanueva,Villanueva,22.3536,-102.8831,Mexico,MX,MEX,Zacatecas,minor,11138,1484244113
Vista Hermosa de Negrete,Vista Hermosa de Negrete,Vista Hermosa de Negrete,20.2728,-102.4806,Mexico,MX,MEX,Michoac?n de Ocampo,minor,18995,1484012642
Xalapa,Xalapa,Xalapa,19.54,-96.9275,Mexico,MX,MEX,Veracruz,admin,424755,1484334948
Xalatlaco,Xalatlaco,Xalatlaco,19.1811,-99.4164,Mexico,MX,MEX,México,minor,29572,1484277337
X-C?n,X-Can,X-Can,20.8583,-87.6681,Mexico,MX,MEX,Yucat?n,,5191,1484190103
Xico,Xico,Xico,19.417,-97,Mexico,MX,MEX,Veracruz,minor,38198,1484011085
Xicoténcatl,Xicotencatl,Xicotencatl,22.9958,-98.9447,Mexico,MX,MEX,Tamaulipas,minor,9593,1484154416
Xicotepec de Ju?rez,Xicotepec de Juarez,Xicotepec de Juarez,20.3,-97.9667,Mexico,MX,MEX,Puebla,,81455,1484427246
Xochiatipan de Castillo,Xochiatipan de Castillo,Xochiatipan de Castillo,20.8333,-98.285,Mexico,MX,MEX,Hidalgo,,18157,1484688256
Xochicoatl?n,Xochicoatlan,Xochicoatlan,20.7767,-98.68,Mexico,MX,MEX,Hidalgo,,6954,1484144977
Xochitlan Todos Santos,Xochitlan Todos Santos,Xochitlan Todos Santos,18.7007,-97.7766,Mexico,MX,MEX,Puebla,,6336,1484837691
Xoxocotla,Xoxocotla,Xoxocotla,18.65,-97.15,Mexico,MX,MEX,Veracruz,minor,5446,1484012471
Yahualica,Yahualica,Yahualica,20.9531,-98.38,Mexico,MX,MEX,Hidalgo,,22228,1484980764
Yahualica de Gonz?lez Gallo,Yahualica de Gonzalez Gallo,Yahualica de Gonzalez Gallo,21.1781,-102.886,Mexico,MX,MEX,Jalisco,minor,22586,1484271707
Yajal?n,Yajalon,Yajalon,17.1667,-92.3333,Mexico,MX,MEX,Chiapas,minor,37833,1484860213
Zacatecas,Zacatecas,Zacatecas,22.7736,-102.5736,Mexico,MX,MEX,Zacatecas,admin,122889,1484118312
Zacatelco,Zacatelco,Zacatelco,19.2167,-98.2333,Mexico,MX,MEX,Tlaxcala,minor,38654,1484460521
Zacatepec,Zacatepec,Zacatepec,18.6833,-99.1833,Mexico,MX,MEX,Morelos,minor,36159,1484549065
Zacatl?n,Zacatlan,Zacatlan,19.9319,-97.96,Mexico,MX,MEX,Puebla,minor,33736,1484132726
Zacoalco de Torres,Zacoalco de Torres,Zacoalco de Torres,20.2333,-103.5833,Mexico,MX,MEX,Jalisco,minor,28205,1484373793
Zacualpan,Zacualpan,Zacualpan,20.4993,-98.3393,Mexico,MX,MEX,Veracruz,minor,7194,1484262868
Zacualtip?n,Zacualtipan,Zacualtipan,20.65,-98.65,Mexico,MX,MEX,Hidalgo,,25987,1484806928
Zamora,Zamora,Zamora,19.9833,-102.2833,Mexico,MX,MEX,Michoac?n de Ocampo,,207860,1484229977
Zapopan,Zapopan,Zapopan,20.7167,-103.4,Mexico,MX,MEX,Jalisco,minor,1476491,1484198680
Zapotiltic,Zapotiltic,Zapotiltic,19.627,-103.417,Mexico,MX,MEX,Jalisco,minor,29190,1484535008
Zapotitl?n,Zapotitlan,Zapotitlan,20.0028,-97.6917,Mexico,MX,MEX,Puebla,,5469,1484694135
Zapotl?n de Ju?rez,Zapotlan de Juarez,Zapotlan de Juarez,19.9667,-98.85,Mexico,MX,MEX,Hidalgo,minor,16493,1484756389
Zapotl?n del Rey,Zapotlan del Rey,Zapotlan del Rey,20.4674,-102.9248,Mexico,MX,MEX,Jalisco,minor,17893,1484897349
Zapotlanejo,Zapotlanejo,Zapotlanejo,20.6228,-103.0689,Mexico,MX,MEX,Jalisco,minor,68519,1484013669
Zaragoza,Zaragoza,Zaragoza,28.4869,-100.9175,Mexico,MX,MEX,Coahuila de Zaragoza,minor,11150,1484517254
Zaragoza,Zaragoza,Zaragoza,17.9487,-94.6436,Mexico,MX,MEX,Veracruz,minor,11354,1484089470
Zempoala,Zempoala,Zempoala,19.9167,-98.6667,Mexico,MX,MEX,Hidalgo,minor,27333,1484524155
Zihuatanejo,Zihuatanejo,Zihuatanejo,17.6444,-101.5511,Mexico,MX,MEX,Guerrero,minor,67408,1484489217
Zimapan,Zimapan,Zimapan,20.7333,-99.3833,Mexico,MX,MEX,Hidalgo,,34476,1484785009
Zimatl?n de ?lvarez,Zimatlan de Alvarez,Zimatlan de Alvarez,16.8667,-96.7833,Mexico,MX,MEX,Oaxaca,minor,19849,1484989287
Zinacant?n,Zinacantan,Zinacantan,16.7601,-92.7236,Mexico,MX,MEX,Chiapas,minor,36489,1484308293
Ziracuaretiro,Ziracuaretiro,Ziracuaretiro,19.4189,-101.9088,Mexico,MX,MEX,Michoac?n de Ocampo,,17394,1484827641
Zongolica,Zongolica,Zongolica,18.6642,-97.0011,Mexico,MX,MEX,Veracruz,minor,43871,1484604711
Zontecomatl?n de L?pez y Fuentes,Zontecomatlan de Lopez y Fuentes,Zontecomatlan de Lopez y Fuentes,20.7667,-98.3333,Mexico,MX,MEX,Veracruz,minor,14620,1484226245
Zozocolco de Hidalgo,Zozocolco de Hidalgo,Zozocolco de Hidalgo,20.1333,-97.5833,Mexico,MX,MEX,Veracruz,minor,15031,1484949093
Zumpango,Zumpango,Zumpango,19.7969,-99.0992,Mexico,MX,MEX,México,minor,50742,1484625824
Zumpango del R?o,Zumpango del Rio,Zumpango del Rio,17.65,-99.5,Mexico,MX,MEX,Guerrero,minor,24719,1484750477
